<tag>  vz7.189.x     vz7.190.x     SUBJECT
match  50e8f72306c7  5998682a36bd  ploop: io_kaio: Introduce 4K discard_granuality with 1M clearing indexes when possible
match  aba4ec3a26dc  0543a8a4c9ef  ploop: Enable 1M holes with zeroing indexes for io_kaio
match  096fca663d94  de1cde123352  mm: Reduce access frequency to shrinker_rwsem during shrink_slab
match  3b5c65c96c92  046ea8eaf7d4  ms/netfilter: nfnetlink: correctly validate length of batch messages (take 2)
match  82ac14fb8979  87fb9615f938  ms/kernel/kmod: fix use-after-free of the sub_info structure
match  f4c0513df4cf  6fe36be177e4  ploop: Add @id argument to ->autodetect()
match  6e95dde240b4  ff182641b109  ploop: Formulate "kaio_backed_ext4" module parameter purpose
match  42a854cba672  cf42ab2c4bcd  fs/fuse kio: int overflow while calculation of pos in map_truncate_tail()
match  e8e7a9d68a96  8b0c2fae5543  ext4: Disable ploop's fastmap for DAX
match  a483cdbda0f1  a508c610e260  ext4: Convert ext4_file_dax_read() into ext4_file_dax_read_iter()
match  ecc4f47c7b31  03e3b4ff389c  ext4: Handle DAX case in .read_iter
match  8bdd380ee2ca  0db4a840d8a9  ms/saner handling of temporary namespaces
match  8c99541c7ec9  568ff850de56  ms/vfs: syscall: Add open_tree(2) to reference or clone a mount
match  7150cdf95cdc  eb3195578976  ms/vfs: syscall: Add move_mount(2) to move mounts around
match  2b8f3afe44a4  9883cb490d6a  ms/teach move_mount(2) to work with OPEN_TREE_CLONE
match  48071e6d403b  a688d40ead01  ploop: Clear PLOOP_S_NO_FALLOC_DISCARD on restart
match  7a0bc1c65484  79c55b70726c  ploop: Refactoring in ploop1_open()
match  9dd61814e618  3ef99192dc18  ploop: Move v1 PLOOP_S_NO_FALLOC_DISCARD to ploop1_open()
match  422cad353a33  6a7cec7ccac7  ploop: Zero discard limits on stop
match  51c2aea1ec1c  a184e21e25ff  ploop: Allow to set discard_granuality for io_kaio
match  5d92d1c1d158  fe58d793ba7d  ms/ipv4: Namespaceify tcp_fastopen knob
match  d9e7bceae216  6b7d5efe59cc  ve/perf: forbid perf events syscall in containers
match  226d59f76a76  7d2a95f439e2  ploop: Move blk_queue_make_request() into __ploop_dev_alloc()
match  18f95ce34284  8cbf2aced6fa  ploop: Move queue autoconfiguration into add delta stage
match  53b6232a5599  93f773ba1e9b  ploop: Allow to configure FUSE discard_granuality
match  379eee99453f  f24b6954eb18  ploop: Introduce may_allow_falloc_discard()
match  e1526af0d9d3  b9f052f55fe1  ploop: Allow FUSE to avoid maintaince mode based discard
match  3f55abbaf974  d9263922d724  ploop: Disable discard on ploop1 v1 after snapshot
match  36563213792d  a323ce20dfe7  cgroup: Fixed null pointer dereference at cgroup_mount #PSBM-107596
match  fc846b4df51e  de2872efa04c  rh/fs/dcache: Track & report number of negative dentries
match  4e9832d8586f  7ee312f6c43b  ipc: add export_operations to mqueue sb
match  f05adb44527e  9d46c6d5bd33  vznetstat: Clear skb->mark on entering to VE's IP stack
match  045d9b1d5c7b  93218fb79785  bcache: Fix crashes of bcache used with raid1 #PSBM-106785
match  c35f5919fae0  5908239649db  ms/bcache: Data corruption fix #PSBM-106785
match  10ec126d84a1  6503dcb2e446  ms/bcache: unregister reboot notifier if bcache fails to unregister device #PSBM-106785
match  2e9785e22685  aad365cc765b  ms/bcache: fix cache_set_flush() NULL pointer dereference on OOM #PSBM-106785
match  48433ac7e5f0  0cb230464580  keys, user: Fix high order allocation in user_instantiate() #PSBM-107794
match  66ef255fa025  0f2063c882d1  ploop: Provide interface to pass freezing fs during snapshot
match  9a6d123940b8  6379295d5a0f  ploop: Kill unused truncate ioctl()
match  d32692fc4abb  f4ab99401fc6  ploop: Transform never-true check
match  404531f9b88d  400596cce457  modules: use kvmalloc when creating sysfs attributes for ELF sections
match  4f309cff1279  bd915107debe  ploop: call check_lockout() under ploop->lock
match  8b259307025b  7d8582a0a11b  ploop: Kaio simplify truncate() in kaio_fsync_thread()
match  31f834d339e0  b4b0ee5c7b0d  ploop: Do not do useless preallocation in kaio_submit_alloc()
match  02b0d0378e27  dfeeed7c451c  ploop: Add comments about fsync_thread
match  9ebf4d973f2c  ccfbfe12c52d  ploop: Fix race between truncate and i_size_read()
match  fd3dea1b684e  ab8723ab2f3f  x86_64: fix crashes due to bogus iret traps handling #PSBM-107794
match  8d8a028dd0ee  adc1574a6d32  cgroup: fixed NULL-pointer dereference in cgroup_release_agent
match  0d9c528e43b9  39c6bc6556a1  ms/KVM: LAPIC: Fix pv ipis out-of-bounds access
match  e51cad709016  b2d803e4196d  ms/KVM: LAPIC: Fix pv ipis use-before-initialization
match  65248a4c7602  f042aaf7f8ce  ipset: enable memory accounting for ipset memory allocations
match  00457d58fa57  1fc6ee5c5d77  mm, memcg: add oom counter to memory.stat memcgroup file #PSBM-107731
match  840cdb7825fa  cb223a82913d  ploop: zero-out block device statistics at ploop_stop
match  1b4f6b5867d8  caa9a888e90b  ploop: Rename label in kaio_fsync_thread()
match  2c94d60d56b1  748450ce22f1  ploop: Wait till fsync_thread goes to sleep on ploop_quiesce()
match  e2bd10ba0ff6  e20e187f0f5f  ovl: introduce new "index=nouuid" option for inodes index feature
match  50277ffc7e72  4511c22ba840  ovl: enable kmem accounting for overlayfs inodes
match  0e6a726ab60e  ad544960a79c  ploop: Change type of freezing argument on snapshot
match  5c4a74b775ca  e6c553fe28db  memcg: fixes accounting for allocations called in "disabled BH" context
match  7597c0dcc035  49c9d0259a41  tun: Silence allocation failer if user asked for too big header
match  515c85dd9155  3608015d1e02  vmscan: don't report reclaim progress if there was no progress.
match  54245dedae11  04574bf8b12f  vznetstat: Kill unused venet_acct_classify_sub_outgoing()
match  6dd7bbe34722  5525f50301aa  vznetstat: Simplify venet_acct_out_hook()
match  e68061dc1c61  563acb16f9f2  vznetstat: Skip local skb going from !IFF_LOOPBACK interface
match  42c415dfb6b2  6555b44d53ea  vznetstat: Move the code to drop redundant skb marks to *_xmit() functions #PSBM-122082
match  07360dcb9c4d  febd59d67924  mm/filemap: fix potential memcg->cache charge leak
match  59ba198815ae  1bb9de77bf0b  ploop: kaio: Clear swapfile flag
match  667403e227f9  22a328206158  ms/bcache: fix NULL pointer deref in blk_add_request_payload
match  745975ec0e79  5833ec32ce4c  mm/memcg: optimize mem_cgroup_enough_memory()
match  33bec0f0baef  9d5ecd9f2530  ploop: Wake up on last discard bio from ploop_complete_request()
match  b533c8e3b64a  66ae4eb5baae  ms/vt: selection, push console lock down
match  82aed48d3a3f  6a4091e12632  ms/vt: selection, push sel_lock up
match  ea938fbc595d  5ed1ef0ebd9d  ms/aio: Kill aio_rw_vect_retry()
match  f36db43034da  73c3d960ee33  vmalloc: cancel allocation for oom-killed tasks
match  07b61702798c  abcd93b4f20e  ve/kmod: make nfnetlink_log autoloadable upon request from a CT
match  2c82ab84352e  15262807d6d3  ploop: Reduce batch size in populate_holes_bitmap()
match  d6088faf4bb8  55848ce8ac36  ms/NFSD: Fix a null reference case in find_or_create_lock_stateid()
match  ac4904eaa5ec  cbefcee341b3  netlink: protect NETLINK_REPAIR2
match  5a62b027ee49  5a5393849375  netlink: add an option to set sk->err from userspace
match  e9da5aad293c  45df918b57b2  ploop: Preallocate clusters before nullifying on grow
match  9995fdd6ce46  885f310e6baf  ploop: Add more debug on error
match  c4b5855da693  0ef6416ab197  ve: Reorder ve->ve_ns assignment in ve_grab_context()
match  cbe274b8404e  8a010204a303  ploop: Add statistics of fastmap requests, which fails because of cache
match  c1a6abd49974  315656a467f3  ploop: Invalidate pagecache on service operations
match  45607aafc3a9  29838686bdd1  fs/fuse kio: post rdma work requests only after connection is established
match  319371666a0d  b1544efc74f8  fs/fuse kio: fix processing order of RDMA works during throttle/unthrottle
match  a28268ca6b40  9ad1a46bea7e  ploop: Fix crash in purge_lru_warn()
match  0f5ba06b7680  3fbbba7ea26b  commoncap: relax setxattr and removxattr checks
match  e2a8d14287d7  17a66bd64b95  mm/memcg: cleanup vmpressure from mem_cgroup_css_free()
match  41a180be2c47  90a0d14165d1  mm, page_alloc: move_freepages should not examine struct page of reserved memory
match  c27eb034dd27  898568f30358  ms/mm,fs: introduce helpers around the i_mmap_mutex
match  5a94ea5b3337  c837b436e01b  ms/mm: use new helper functions around the i_mmap_mutex
match  d11fdc2e0c0e  ec836410574d  ms/mm: convert i_mmap_mutex to rwsem
match  2169efbe4222  ea40a40c394c  ms/mm/rmap: share the i_mmap_rwsem
match  45d835aa79fb  1768f54f6775  ms/nfsd: Make init_open_stateid() a bit more whole
match  4561d61df56d  1085097bc2df  ms/fs, nfsd: convert nfs4_stid.sc_count from atomic_t to refcount_t
match  f46a08febc14  f46cf44e04e4  ms/fs, nfsd: convert nfs4_cntl_odstate.co_odcount from atomic_t to refcount_t
match  239c0958b6c0  a933df110a69  ms/fs, nfsd: convert nfs4_file.fi_ref from atomic_t to refcount_t
match  574b62e09ef7  4f4ecde215d6  ms/nfsd: Fix stateid races between OPEN and CLOSE
match  d09dfa7e7309  b30f613f116f  ms/nfsd: Ensure we don't recognise lock stateids after freeing them
match  292e98837bbe  d4e404f54b74  ms/nfsd4: move find_lock_stateid
match  e18c38e0dddf  1caff604e545  ms/nfsd: Fix race in lock stateid creation
match  d44001296662  88d845b34ed2  ms/nfsd: Detect unhashed stids in nfsd4_verify_open_stid()
match  db868b851852  3418a8a0bcf9  ms/nfsd: Don't add locks to closed or closing open stateids
match  798265953328  ae5400391ec1  ms/netfilter: ipset: Convert timers to use timer_setup()
match  3ac2bcdfb6ff  9252b36ae718  ms/netfilter: Replace spin_is_locked() with lockdep
match  55270a4ed771  154545b6a817  ms/netfilter: ipset: Fix "INFO: rcu detected stall in hash_xxx" reports
match  8ff0dda5661d  a40fcde74ccb  ms/netfilter: xt_checksum: ignore gso skbs
match  a01f8177d2b4  001115f1240e  ms/net: Fix usage of pskb_trim_rcsum
match  652eb0e90bee  b3c14063aca3  ms/net: make skb_partial_csum_set() more robust against overflows
match  706c5ed79da4  4e12a5490ea3  ms/net: drop bogus skb with CHECKSUM_PARTIAL and offset beyond end of trimmed packet
match  a69261f807df  0765b4bb2afe  ms/net: rtnetlink: validate IFLA_MTU attribute in rtnl_create_link()
match  daaf9a253a5e  ce68232ea21c  ve/net/core: allow to call setsockopt(SO_RCVBUFFORCE) from Containers
match  26f129b67d13  9506f1e8cfaf  ve/device_cgroup: show all devices allowed in ct to fool docker
match  f381c11dd821  bc9a42fc2bab  configs.minimal: update minimal configs up to RHEL7.9 kernel base
match  b5b6e41ac4f5  fc5d3e3c0c0a  ms/xfrm: fix a warning in xfrm_policy_insert_list
match  e01e1ca59005  3c58687d9aaf  ms/xfrm: policy: match with both mark and mask on user interfaces
match  e487148399ce  5f9b1abb9454  ms/netfilter: nft_rbtree: allow adjacent intervals with dynamic updates
match  70677f112396  a1337df45b00  ms/netfilter: nft_set_rbtree: handle element re-addition after deletion
match  03ad53665acf  66193885e539  ms/netfilter: nft_set_rbtree: check for inactive element after flag mismatch
match  483e7ba75fcf  04b354150e47  ms/netfilter: nft_set_rbtree: bogus lookup/get on consecutive elements in named sets
match  e31f69f09b5c  c1fdfc45d242  netfilter: nf_tables: allow to filter out rules by table and chain
match  6a3d30ec12a0  41fcec32e25f  ms/ipv6: repair fib6 tree in failure case
match  bc9be5a402a2  0e3b90cca4cb  ms/ipv6: remove null_entry before adding default route
match  d9aaefdf577c  455e21987931  netlink: silence high-order memory allocation warning in netlink_ack
match  3470ff10d981  1f6a812bc194  ve/cgroup: At container start check ve's css_set for host-level cgroups.
match  b9156ce5ac58  6ffce691e3de  ms/uprobes: share the i_mmap_rwsem
match  8260598aed43  0b07a198759e  ms/mm/memory-failure: share the i_mmap_rwsem
match  737c91c2f485  64258b2fa653  ms/mm/nommu: share the i_mmap_rwsem
match  1551e744845a  239fd18cf583  ms/mm/memory.c: share the i_mmap_rwsem
match  cfeea469ef3f  933cb5f2706a  ms/ext4: fix argument checking in EXT4_IOC_MOVE_EXT
match  c6615ab805d4  e7bdf841b35c  ms/ip6mr: fix stale iterator
match  965fa034101c  b79032b2eec2  ms/net_sched: gen_estimator: fix lockdep splat
match  4eda45615309  db971c9303d5  ms/xfrm: check id proto in validate_tmpl()
match  d138eb33ff4b  b4791c170c2b  ms/netfilter: ipset: Fix forceadd evaluation path
match  6ec2c783c0e9  013d7cb2214c  ms/netfilter: ipset: Correct rcu_dereference() call in ip_set_put_comment()
match  ebd7c1fad0b4  28a6e98f9f0a  ms/netfilter: ipset: avoid null deref when IPSET_ATTR_LINENO is present
match  e8fb255ae368  12df3ed72548  ms/netfilter: ipset: fix a missing check of nla_parse
match  df3a24ec30f4  67f890cac8d4  ms/netfilter: ipset: Fix the last missing check of nla_parse_deprecated()
match  482d13011ffb  053a2c5eabb0  ms/netlink: add a start callback for starting a netlink dump
match  1cb5ef5ab80e  551f60e520f3  ms/netfilter: ipset: fix suspicious RCU usage in find_set_and_id
match  54ad9f75c757  cacad8aa9c1e  ms/netfilter: ipset: Fix calling ip_set() macro at dumping
match  0f1fe62974c5  805891c480d7  ms/net: handle error more gracefully in socketpair()
match  ed7c5d178217  8ca5d35801bf  ms/socketpair(): allocate descriptors first
match  9ef1145c5aeb  dacb96e64f8e  ms/make sock_alloc_file() do sock_release() on failures
match  4d214da3fd0a  5c9c28396f3a  ms/packet: fix bitfield update race
match  9c35a088a34c  aecf85549063  ms/mm: list_lru: set shrinker map bit when child nr_items is not zero
match  d29991f71e15  402e6ae37216  ipv6: silence high-order allocation warinig in rawv6_sendmsg()
match  7875f55128d8  f2c6f6c3bf28  net: silence high-order-allocation warning in sctp_pack_cookie()
match  56a75a366dc9  844eef2112bf  ms/extable: Enable RCU if it is not watching in kernel_text_address()
match  b25bed7368a9  588cac269c23  ms/extable: Consolidate *kernel_text_address() functions
match  8af8a5c2c3dd  7711947ff6e4  ms/tracing: Fix race in trace_open and buffer resize call
match  ac46b420620c  1a77a4461587  ms/tracing: remove WARN_ON in start_thread()
match  7f059e90f939  1d72f005d315  fs/fuse kio: always use memory registrations for iWarp RDMA reads
match  882631ac85f2  4a2ab4fd479e  fs/fuse kio: fix problem with simultaneous map resolving
match  d3a05a0552d7  fb58119cafa8  nat: allow nft NAT and iptables NAT work on the same node
match  a272adc441a4  5c9ee71cf864  ms/fork: Have new threads join on-going signal group stops
match  1923388367cd  0c7b035dd179  ms/signal: avoid double atomic counter increments for user accounting
match  8890e457877f  6ff144600dba  ms/ptrace: fix task_join_group_stop() for the case when current is traced
match  8c0e238e32c4  1c9be9dcd5d9  fs: Resurrect generic_segment_checks()
match  ebe8c0c4df3a  62af426ea86d  ms/fuse: fix bad inode
match  82c195e3ff04  4c92c64b440d  tty: fix infinite loop in n_tty_receive_char()
match  3bb84cbddb51  f430ea3bdb05  cbt: Update CBT size from check_disk_size_change()
match  6f53f65da837  c5529020514e  ploop: Forced clear discard alignment
match  bc7efc164b2d  60369eee0180  Improve vps_dumpable check in __ptrace_may_access()
match  d4cf182fef4f  e594067193af  overlayfs: relax capable check for trusted prefix xattrs
match  53f78c0ff88e  1c472e74892e  per-memcg negative dentries accounting
match  1a3615ee8083  ddadc187e350  ms: mm: mmu_gather: remove __tlb_reset_range() for force flush
match  2c2fe4560561  f03bfab7f63e  ms/nfsd4: readdirplus shouldn't return parent of export
match  c052945e10f5  7c5905e53a3b  ploop: Add comment in cached_submit()
match  157748b67009  1d2cfd8b86df  ploop: Print mounted sb information on busy stop fail
match  8a973d6085ca  36151de2f311  iomap: report collisions between directio and buffered writes to userspace
match  d0c99d150b6e  fe87771414ca  fs/direct-io.c: keep dio_warn_stale_pagecache() when CONFIG_BLOCK=n
match  2257ad9b471a  ee743c580722  mm: memcg: fix memcg reclaim soft lockup
match  4df25cba45df  99a78816f7b8  mm/vmscan: add cond_resched() to loop in shrink_slab_memcg()
match  36f042ab5591  43b693ac1fdc  fcntl: make F_GETOWN(EX) return 0 on dead owner task
match  32d658dbf77d  f7749863910d  ms/netfilter: nf_tables: add generic macros to check for generation mask
match  168db4b3a59d  4d7bfdd025dd  ms/netfilter: nf_tables: add generation mask to tables
match  fe106aa7b438  35f8f9150a55  ms/netfilter: nf_tables: add generation mask to chains
match  9baff694fafb  fa4d3cf475fa  ms/netfilter: nf_tables: add generation mask to sets
match  0b8b087c15a2  650137b89745  ms/netfilter: nf_tables: fix update chain error
match  c2782e1316c8  c41834be762f  ms/netfilter: nf_tables: check msg_type before nft_trans_set(trans)
match  812eb7c1dca3  8dd7f13356da  ms/ext4: allow ext4_truncate() to return an error
match  621ea20b1808  cd4d81bbb5f9  ms/ext4: allow ext4_ext_truncate() to return an error
match  eac1f876ca63  6aa674a2ded8  ms/ext4: propagate error values from ext4_inline_data_truncate()
