# command:
# git-check-rebase --meta rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.meta --rows-hide-level show_all --columns full vz7.188.x:rh7-3.10.0-1160.66.1.el7..rh7-3.10.0-1160.66.1.vz7.188.11 vz7.189.x:rh7-3.10.0-1160.76.1.el7..2a709cd369f2 > rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.log
#

<tag>  vz7.188.x     vz7.189.x     SUBJECT
match  cad10fa82717  1c50766fcabe  make proc_ns_operations work with struct ns_common * instead of void *
match  79e5be12fc74  40b097ba4816  new helpers: ns_alloc_inum/ns_free_inum
match  18882756fa89  ba731208d2d7  copy address of proc_ns_ops into ns_common
match  14fce7ad5501  53b37991e0d0  bury struct proc_ns in fs/proc
match  40d9686de182  48e081e4fc30  dcache.c: call ->d_prune() regardless of d_unhashed()
match  5e20bf8bde39  57dfa169c497  take the targets of /proc/*/ns/* symlinks to separate fs
match  5b79ce2162c7  1855812d0a3c  kernel: add a helper to get an owning user namespace for a namespace
match  23a06d38a0b1  95b66981b17e  nsfs: add ioctl to get an owning user namespace for ns file descriptor
match  54478b1fff97  7485972e76f3  nsfs: add ioctl to get a parent namespace
match  456707945b45  4cc4f81d34ce  net: add an ioctl to get a socket network namespace
match  362c02b34e4d  eb786b2dd29d  ns: allow ns_entries to have custom symlink content
match  21213fca96cb  2b226a8e5dbb  pidns: expose task pid_ns_for_children to userspace
match  a0b22f717176  f7ce4ca45b67  nsfs: Add a show_path method to fix mountinfo
match  e15ab21a9b78  eeeff6b09a6c  net: Export open_related_ns()
match  b3cbf6f1bbf9  c026400bdfde  net: Make extern and export get_net_ns()
match  d626ced926cc  b63d31c46925  tun: Add ioctl() SIOCGSKNS cmd to allow obtaining net ns of tun device
match  c9acbdc591c8  5010092fb190  tun: Add ioctl() TUNGETDEVNETNS cmd to allow obtaining real net ns of tun device
match  6340fb597bf0  d9cc65ff04af  nsfs: mark dentry with DCACHE_RCUACCESS
match  4a1f2ae9d3b4  d6cc3528f1f8  ms/ovl: Fix dereferencing possible ERR_PTR()
match  4cdbf7fa00a0  5385cde307e1  ms/dynamic debug: line queries failing due to uninitialized local variable
match  e47663c4af1f  cab3f29a1019  ms/mm, page_alloc: drop should_suppress_show_mem
match  53029ad31a56  4e20e05df099  ploop: Add more debug info into PLOOP_REQ_TRACE_ERROR
match  66a92df2b9b3  08988e7b88ba  ext4: Extract logic from ext4_overwrite_io() to underlining function
match  8968543b9528  57c821049ed3  ext4: Introduce ext4_fastmap()
match  e18b005d7537  d20691f5baa9  ploop: Introduce fastpath for io_kaio
match  7d03c756d2a0  442608bde3f8  fs/fuse kio: set the connection params for RDMA properly
match  13921127bae5  998a10e63a21  ploop: Inherit stacking limits for ext4 over io_kaio
match  9af74b6a19a7  d47ff776d0ac  ploop: Fix divide by null in purge_lru_warn()
match  8914b6504f36  1dd8e7af7c91  ms: af_packet: set defaule value for tmo
match  e664579d7a63  8a2512a7e17f  ms: fs/namespace.c: fix mountpoint reference counter race
match  e3e404dba697  7af1c9e1ed1d  sched/cpupri: Replace NR_CPUS arrays
match  beb0c398e4d1  176da10688be  ve/cgroup: fixup for " ve/cgroup: do not link a CT cpu
match  bae308bdc67f  0400073b2155  mempolicy: Prohibit VE processes numa binding syscalls
match  9726656920ef  f81c745f52e5  kernfs/sysfs: add ioctl to get fd network namespace tag
match  8d79755ee99c  66d25d3b51d0  ext4: Introduce __ext4_es_lookup_extent()
match  4799a8f9e6c4  bdf8c2c3d379  ext4: Do read_trylock on fastmap
match  9feafdadb54b  22e6c22ee04c  ext4: Avoid sleepable debug check in
match  dc33ab1c202f  4f687fc8cb0a  mm: only drain per-cpu pagevecs once per pagevec usage
match  17ebc7d9090e  cc87a0353e8c  asm-generic/tlb: Track freeing of page-table directories in struct mmu_gather
match  801d14baf0c5  ffc6053f0789  asm-generic/tlb: Track which levels of the page tables have been cleared
match  749b37543a25  757497018229  asm-generic/tlb: avoid potential double flush
ok     d7b24517e467  25ecc656e1da  ms/mm: per-thread vma caching
match  263889004e7c  bcbbcbf52d26  mm: Add and use batched version of __tlb_remove_table()
match  b3f486abb29b  4fde7e98acbb  mm/memcg: Use per-cpu stock charges for ->kmem and ->cache counters
match  57c3463c8905  b2badfc063f5  ext4: make sure enough credits are reserved for
match  10f8b3eab849  625904a01ab6  ext4: recalculate journal credits as inode depth changes
match  5b6e8b7f58db  7980066115d4  memcg/kmem: don't show fake charge in usage and limits
match  3d17ae4d0631  cb5874c068c8  net/mlx5: suppress high order allocation
match  936aca6bf74c  11f6c8cf086b  configs: set overlayfs nfs_export option to true
match  400bde14fb27  9ec16b5337f6  chardev: Avoid potential use-after-free in 'chrdev_open()'
match  6b589779a207  73cc6cccb888  ms/netfilter: nf_conntrack: flush net_gre->keymap_list only from gre helper
match  dc1625394e66  ffbebf809e34  ms/KVM: x86/pmu: do not mask the value that is written to fixed PMUs
match  4f6e2aaa8767  86162843e72f  ms/KVM: x86: Fix perfctr WRMSR for running counters
match  a4c0845ae909  17fbd5b37506  cgroup: add export_operations to cgroup super block
match  b97d93cf5810  35fb5684b3f1  mm/memcg: fix cache growth above cache.limit_in_bytes
match  6baf00b861fb  aa815c5390cd  fs/fuse kio: show latency in cs_stats properly
match  26a5949621cc  51de0a1b5ac1  fs/fuse kio: calculate network latency properly
match  6563817ab18d  2273d2c8a219  fs/fuse kio: allocate memory for each RDMA RX buffer separately
match  a368097d31b6  88ee2a4dfc0e  fs/fuse kio: concurently work shrink and IO operations
match  6ae3ba3dc833  e6f586e712ec  fs/fuse kio: NULL pointer dereference in case of dead map
match  4abc22599ac4  c26fa0d00712  ploop: Fix discard iocb leak
match  f8abde1ce660  f8f60bdd5ed9  ve/cgroup: implemented per-ve workqueue.
match  6462808fdfc5  2425e43c0c1f  cgroup: added rcu node string wrapper for in-cgroup usage.
match  6fe7b2de0c4c  b4006fecc006  cgroup: exported __put_css_set and wrappers to cgroup.h
match  8c79221b51fa  049f4366fdfd  ve/cgroup: saving root_css to ve
match  bf7393a9b16a  a5beea3fae4f  ve/cgroup: Added ve_owner field to cgroup
match  c570c27a23a5  1f7574d3452b  ve/cgroup: moved release_agent from system_wq to per-ve workqueues
match  9c5b2b1ef831  7bf30dc30c09  ve/cgroup: Implemented logic that uses 'cgroup->ve_owner' to run release_agent notifications.
match  3d5f1680ce4a  e07a9657b40e  ve/cgroup: private per-cgroup-root data container
match  9d8cebec84fe  dc1fc7ea9d29  ve/cgroup: set release_agent_path for root cgroups separately for each ve.
match  74df774eb30b  ad26987b0b42  ve/cgroup: added release_agent to each container root cgroup.
match  e9b1bc57f61e  8dd4d450c0aa  ve/cgroup: cleanup per_cgroot_data at cgroup mount destruction
match  2d32c2eb3706  2beb780a44ae  ve/cgroup: At cgroup_mark(unmark)_ve_roots skip non-virtualized roots
match  5b8b0a317c6d  68960d57a738  ploop: Introduce ->fastmap_end_io
match  2444098449d1  d0fe904c9197  ploop: Add @write argument to ->fastmap
match  c617d35e25bc  ac9e46c5a7b2  fs: Export mapping_needs_writeback()
match  4419e25bb719  acee363d459e  ploop: io_kaio: Protect ->fastmap against EXT4_IOC_MOVE_EXT and punch hole
match  b7e4b94fa32b  41b59169d4b1  ms/KVM: X86: Implement "send IPI" hypercall
match  df96c4a2ad36  3424129f0b70  net: openvswitch: add capability to specify ifindex of new links
match  2ee688ff79ed  bf26623d2c5d  ploop: Pass correct argument in kaio_sync_read_many()
match  51f4b62c1a55  fab0b597dc12  ploop: Fix kaio_sync_io() for multy-pages case
match  18aa0e76f87d  c643ca3f41c5  ms/ext4: add a new ioctl EXT4_IOC_CLEAR_ES_CACHE
match  7cbfa889a6ea  e12164e055b0  ext4: Fix fiemap() with FIEMAP_FLAG_CACHE flag
match  7e22243f4d2f  50e8f72306c7  ploop: io_kaio: Introduce 4K discard_granuality with 1M clearing indexes when possible
match  8026d7bb4868  aba4ec3a26dc  ploop: Enable 1M holes with zeroing indexes for io_kaio
match  0fd63b2b6522  096fca663d94  mm: Reduce access frequency to shrinker_rwsem during shrink_slab
match  2a372886a2bb  3b5c65c96c92  ms/netfilter: nfnetlink: correctly validate length of batch messages (take 2)
match  92771c9ab99b  82ac14fb8979  ms/kernel/kmod: fix use-after-free of the sub_info structure
match  cd7958312949  f4c0513df4cf  ploop: Add @id argument to ->autodetect()
match  8b7f19849df7  6e95dde240b4  ploop: Formulate "kaio_backed_ext4" module parameter purpose
match  b0b2c82e6e06  42a854cba672  fs/fuse kio: int overflow while calculation of pos in map_truncate_tail()
match  7f23012fb9ad  e8e7a9d68a96  ext4: Disable ploop's fastmap for DAX
match  5c637d4329a5  a483cdbda0f1  ext4: Convert ext4_file_dax_read() into ext4_file_dax_read_iter()
match  9d84b0056f24  ecc4f47c7b31  ext4: Handle DAX case in .read_iter
match  71dafbdb3b81  8bdd380ee2ca  ms/saner handling of temporary namespaces
match  c90c52201bca  8c99541c7ec9  ms/vfs: syscall: Add open_tree(2) to reference or clone a mount
match  97c6c58ab9c9  7150cdf95cdc  ms/vfs: syscall: Add move_mount(2) to move mounts around
match  1c0c801ef30e  2b8f3afe44a4  ms/teach move_mount(2) to work with OPEN_TREE_CLONE
match  1788f695c792  48071e6d403b  ploop: Clear PLOOP_S_NO_FALLOC_DISCARD on restart
match  ea4044cece0b  7a0bc1c65484  ploop: Refactoring in ploop1_open()
match  6b1bbc40f1ac  9dd61814e618  ploop: Move v1 PLOOP_S_NO_FALLOC_DISCARD to ploop1_open()
match  936cff7a73b1  422cad353a33  ploop: Zero discard limits on stop
match  6e59f94fcf35  51c2aea1ec1c  ploop: Allow to set discard_granuality for io_kaio
match  ab6c7b0f9d37  5d92d1c1d158  ms/ipv4: Namespaceify tcp_fastopen knob
match  4e531fd7fae4  d9e7bceae216  ve/perf: forbid perf events syscall in containers
match  3a23f4df3607  226d59f76a76  ploop: Move blk_queue_make_request() into __ploop_dev_alloc()
match  5f81d52c5b54  18f95ce34284  ploop: Move queue autoconfiguration into add delta stage
match  397b19c848d6  53b6232a5599  ploop: Allow to configure FUSE discard_granuality
match  a200322a663e  379eee99453f  ploop: Introduce may_allow_falloc_discard()
match  40d12d6947ba  e1526af0d9d3  ploop: Allow FUSE to avoid maintaince mode based discard
match  25975cc720e9  3f55abbaf974  ploop: Disable discard on ploop1 v1 after snapshot
match  f623df11b51f  36563213792d  cgroup: Fixed null pointer dereference at cgroup_mount #PSBM-107596
match  2b80f526a0d6  fc846b4df51e  rh/fs/dcache: Track & report number of negative dentries
match  aa25289e340e  4e9832d8586f  ipc: add export_operations to mqueue sb
match  2c624a886928  f05adb44527e  vznetstat: Clear skb->mark on entering to VE's IP stack
match  8df93a789917  045d9b1d5c7b  bcache: Fix crashes of bcache used with raid1 #PSBM-106785
match  1b6c00d39a80  c35f5919fae0  ms/bcache: Data corruption fix #PSBM-106785
match  3480212f12bd  10ec126d84a1  ms/bcache: unregister reboot notifier if bcache fails to unregister device #PSBM-106785
match  4cf7927f56e4  2e9785e22685  ms/bcache: fix cache_set_flush() NULL pointer dereference on OOM #PSBM-106785
match  0563c10311ae  48433ac7e5f0  keys, user: Fix high order allocation in user_instantiate() #PSBM-107794
match  e7e8a5daa992  66ef255fa025  ploop: Provide interface to pass freezing fs during snapshot
match  ced318c00984  9a6d123940b8  ploop: Kill unused truncate ioctl()
match  4633139aeebe  d32692fc4abb  ploop: Transform never-true check
match  ee90de80fc4d  404531f9b88d  modules: use kvmalloc when creating sysfs attributes for ELF sections
match  f9ca003477ca  4f309cff1279  ploop: call check_lockout() under ploop->lock
match  250744bd4ad9  8b259307025b  ploop: Kaio simplify truncate() in kaio_fsync_thread()
match  9b725f15bf4e  31f834d339e0  ploop: Do not do useless preallocation in kaio_submit_alloc()
match  f61690fab38a  02b0d0378e27  ploop: Add comments about fsync_thread
match  191ae354ca6a  9ebf4d973f2c  ploop: Fix race between truncate and i_size_read()
match  5246403f4eab  fd3dea1b684e  x86_64: fix crashes due to bogus iret traps handling #PSBM-107794
match  b0070943ba7c  8d8a028dd0ee  cgroup: fixed NULL-pointer dereference in cgroup_release_agent
match  7df220749599  0d9c528e43b9  ms/KVM: LAPIC: Fix pv ipis out-of-bounds access
match  e33b171797f1  e51cad709016  ms/KVM: LAPIC: Fix pv ipis use-before-initialization
match  244c63eb799d  65248a4c7602  ipset: enable memory accounting for ipset memory allocations
match  562f2c23d469  00457d58fa57  mm, memcg: add oom counter to memory.stat memcgroup file #PSBM-107731
match  5d02caf3ac97  840cdb7825fa  ploop: zero-out block device statistics at ploop_stop
match  bf2f9a4f5243  1b4f6b5867d8  ploop: Rename label in kaio_fsync_thread()
match  6be078b32aee  2c94d60d56b1  ploop: Wait till fsync_thread goes to sleep on ploop_quiesce()
match  ba193ca4afce  e2bd10ba0ff6  ovl: introduce new "index=nouuid" option for inodes index feature
match  8bd5de195218  50277ffc7e72  ovl: enable kmem accounting for overlayfs inodes
match  c3f07a0e0368  0e6a726ab60e  ploop: Change type of freezing argument on snapshot
match  2f715e2d6382  5c4a74b775ca  memcg: fixes accounting for allocations called in "disabled BH" context
match  986f1f4c1f49  7597c0dcc035  tun: Silence allocation failer if user asked for too big header
match  c09e8ad7cb1b  515c85dd9155  vmscan: don't report reclaim progress if there was no progress.
match  fc3ad430cb67  54245dedae11  vznetstat: Kill unused venet_acct_classify_sub_outgoing()
match  4b51121fb349  6dd7bbe34722  vznetstat: Simplify venet_acct_out_hook()
match  688015edcf95  e68061dc1c61  vznetstat: Skip local skb going from !IFF_LOOPBACK interface
match  5a8bfb89cfc6  42c415dfb6b2  vznetstat: Move the code to drop redundant skb marks to *_xmit() functions #PSBM-122082
match  d275831e75dc  07360dcb9c4d  mm/filemap: fix potential memcg->cache charge leak
match  3f35dd2e5362  59ba198815ae  ploop: kaio: Clear swapfile flag
match  9581e771ae07  667403e227f9  ms/bcache: fix NULL pointer deref in blk_add_request_payload
match  63697a1a6b9b  745975ec0e79  mm/memcg: optimize mem_cgroup_enough_memory()
match  6a63006a7364  33bec0f0baef  ploop: Wake up on last discard bio from ploop_complete_request()
match  c9fbea34fc21  b533c8e3b64a  ms/vt: selection, push console lock down
match  4db4be24e9f2  82aed48d3a3f  ms/vt: selection, push sel_lock up
match  c749a53327b4  ea938fbc595d  ms/aio: Kill aio_rw_vect_retry()
match  dcf53a95af67  f36db43034da  vmalloc: cancel allocation for oom-killed tasks
match  f9efd42c7d22  07b61702798c  ve/kmod: make nfnetlink_log autoloadable upon request from a CT
match  6757310032dd  2c82ab84352e  ploop: Reduce batch size in populate_holes_bitmap()
match  b612c47f0c80  d6088faf4bb8  ms/NFSD: Fix a null reference case in find_or_create_lock_stateid()
match  e7c701ad498d  ac4904eaa5ec  netlink: protect NETLINK_REPAIR2
match  53517ef0226f  5a62b027ee49  netlink: add an option to set sk->err from userspace
match  787e53c20104  e9da5aad293c  ploop: Preallocate clusters before nullifying on grow
match  2eed1c6394d9  9995fdd6ce46  ploop: Add more debug on error
match  2d897cca01a3  c4b5855da693  ve: Reorder ve->ve_ns assignment in ve_grab_context()
match  3f8f01ebfed0  cbe274b8404e  ploop: Add statistics of fastmap requests, which fails because of cache
match  b2ff3499df45  c1a6abd49974  ploop: Invalidate pagecache on service operations
match  c4dd8593081b  45607aafc3a9  fs/fuse kio: post rdma work requests only after connection is established
match  10ea55528510  319371666a0d  fs/fuse kio: fix processing order of RDMA works during throttle/unthrottle
match  ff9f8ec75c51  a28268ca6b40  ploop: Fix crash in purge_lru_warn()
match  0b27db291b85  0f5ba06b7680  commoncap: relax setxattr and removxattr checks
match  4fd471a8899c  e2a8d14287d7  mm/memcg: cleanup vmpressure from mem_cgroup_css_free()
match  407a7772244e  41a180be2c47  mm, page_alloc: move_freepages should not examine struct page of reserved memory
match  10f105270c5e  c27eb034dd27  ms/mm,fs: introduce helpers around the i_mmap_mutex
match  28158b10b4dd  5a94ea5b3337  ms/mm: use new helper functions around the i_mmap_mutex
match  0fe73a36884a  d11fdc2e0c0e  ms/mm: convert i_mmap_mutex to rwsem
match  08ee1f184086  2169efbe4222  ms/mm/rmap: share the i_mmap_rwsem
match  205d84e8ab64  45d835aa79fb  ms/nfsd: Make init_open_stateid() a bit more whole
match  0706028fc0fa  4561d61df56d  ms/fs, nfsd: convert nfs4_stid.sc_count from atomic_t to refcount_t
match  606b9f1d80a5  f46a08febc14  ms/fs, nfsd: convert nfs4_cntl_odstate.co_odcount from atomic_t to refcount_t
match  9fe451fa95cb  239c0958b6c0  ms/fs, nfsd: convert nfs4_file.fi_ref from atomic_t to refcount_t
match  e06ac5081da2  574b62e09ef7  ms/nfsd: Fix stateid races between OPEN and CLOSE
match  5cba9b86ec10  d09dfa7e7309  ms/nfsd: Ensure we don't recognise lock stateids after freeing them
match  d6b47b9ee84c  292e98837bbe  ms/nfsd4: move find_lock_stateid
match  837a4a1a6060  e18c38e0dddf  ms/nfsd: Fix race in lock stateid creation
match  f4a38e3a4031  d44001296662  ms/nfsd: Detect unhashed stids in nfsd4_verify_open_stid()
match  65827e8e6e9f  db868b851852  ms/nfsd: Don't add locks to closed or closing open stateids
match  b8d7a25b90b8  798265953328  ms/netfilter: ipset: Convert timers to use timer_setup()
match  b22555771d41  3ac2bcdfb6ff  ms/netfilter: Replace spin_is_locked() with lockdep
match  cc6f0b44969d  55270a4ed771  ms/netfilter: ipset: Fix "INFO: rcu detected stall in hash_xxx" reports
match  97dbf30fa04c  8ff0dda5661d  ms/netfilter: xt_checksum: ignore gso skbs
match  0144c3cff671  a01f8177d2b4  ms/net: Fix usage of pskb_trim_rcsum
match  2f3c11583e85  652eb0e90bee  ms/net: make skb_partial_csum_set() more robust against overflows
match  1b33bcf62598  706c5ed79da4  ms/net: drop bogus skb with CHECKSUM_PARTIAL and offset beyond end of trimmed packet
match  3c0980866d63  a69261f807df  ms/net: rtnetlink: validate IFLA_MTU attribute in rtnl_create_link()
